2013-07-24 22:25:40,246 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (US-ASCII actually) to copy filtered resources, i.e. build is platform dependent!
2013-07-24 22:25:40,247 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-07-24 22:25:40,248 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (US-ASCII actually) to copy filtered resources, i.e. build is platform dependent!
2013-07-24 22:25:40,249 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-07-24 22:25:41,027 [Worker-48] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: ssc.pac.clientside:Client:0.0.1-SNAPSHOT @ /Users/toantran/Documents/Java_development/workspace/Client/pom.xml.
2013-07-24 22:25:41,261 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (US-ASCII actually) to copy filtered resources, i.e. build is platform dependent!
2013-07-24 22:25:41,263 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-07-24 22:25:41,264 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (US-ASCII actually) to copy filtered resources, i.e. build is platform dependent!
2013-07-24 22:25:41,265 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-07-24 22:26:04,619 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (US-ASCII actually) to copy filtered resources, i.e. build is platform dependent!
2013-07-24 22:26:04,620 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-07-24 22:26:04,622 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (US-ASCII actually) to copy filtered resources, i.e. build is platform dependent!
2013-07-24 22:26:04,622 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
